Selected Gene,Overlapping Gene,Overlapping Strand,Overlapping Gene name,Overlapping Gene start (bp),Overlapping Gene end (bp),Selected Strand,Selected Gene name,Selected Gene start (bp),Selected Gene end (bp),overlap type
ENSG00000285508,ENSG00000125863,-1,MKKS,10401009,10434222,-1,MKKS,10413520,10431922,6.0
ENSG00000285723,ENSG00000125863,-1,MKKS,10401009,10434222,-1,MKKS,10420546,10420737,6.0
ENSG00000285723,ENSG00000285508,-1,MKKS,10413520,10431922,-1,MKKS,10420546,10420737,6.0
ENSG00000125531,ENSG00000125508,-1,SRMS,63538489,63547749,1,FNDC11,63547891,63556695,2.0
ENSG00000126003,ENSG00000101346,1,POFUT1,32207855,32238658,-1,PLAGL2,32192504,32207743,2.0
ENSG00000198547,ENSG00000285382,-1,,32632183,32743567,-1,C20orf203,32631625,32673941,6.0
ENSG00000149600,ENSG00000285382,-1,,32632183,32743567,-1,COMMD7,32702699,32743467,3.0
ENSG00000285382,ENSG00000149600,-1,COMMD7,32702699,32743467,-1,,32632183,32743567,3.0
ENSG00000126005,ENSG00000261582,-1,,35267885,35280043,-1,MMP24OS,35201745,35278131,6.0
ENSG00000126005,ENSG00000242372,-1,EIF6,35278907,35284985,-1,MMP24OS,35201745,35278131,1.0
ENSG00000261582,ENSG00000242372,-1,EIF6,35278907,35284985,-1,,35267885,35280043,6.0
ENSG00000125966,ENSG00000126005,-1,MMP24OS,35201745,35278131,1,MMP24,35226690,35276998,5.0
ENSG00000259399,ENSG00000118707,1,TGIF2,36573488,36593950,1,TGIF2-RAB5IF,36574553,36612384,6.0
ENSG00000125901,ENSG00000125787,1,GNRH2,3043622,3045747,1,MRPS26,3046052,3048250,1.0
ENSG00000185019,ENSG00000215251,-1,FASTKD5,3146519,3159865,-1,UBOX5,3107573,3160196,3.0
ENSG00000125871,ENSG00000125850,-1,OVOL2,17956979,18059188,1,MGME1,17969018,17991122,5.0
ENSG00000125871,ENSG00000089006,-1,SNX5,17941597,17968980,1,MGME1,17969018,17991122,2.0
ENSG00000089006,ENSG00000125850,-1,OVOL2,17956979,18059188,-1,SNX5,17941597,17968980,6.0
ENSG00000089006,ENSG00000125871,1,MGME1,17969018,17991122,-1,SNX5,17941597,17968980,2.0
ENSG00000232838,ENSG00000149474,1,KAT14,18137228,18188387,1,PET117,18137863,18143169,3.0
ENSG00000101298,ENSG00000244588,1,RAD21L1,1226044,1296421,1,SNPH,1266280,1309328,6.0
ENSG00000125775,ENSG00000274322,-1,,1317571,1393096,-1,SDCBP2,1309909,1329139,6.0
ENSG00000088832,ENSG00000274322,-1,,1317571,1393096,-1,FKBP1A,1368977,1393164,3.0
ENSG00000274322,ENSG00000088832,-1,FKBP1A,1368977,1393164,-1,,1317571,1393096,3.0
ENSG00000124104,ENSG00000101470,-1,TNNC2,45823214,45833745,1,SNX21,45833799,45843276,2.0
ENSG00000132801,ENSG00000101473,-1,ACOT8,45841721,45857405,1,ZSWIM3,45857614,45879122,2.0
ENSG00000149609,ENSG00000125967,-1,NECAB3,33657087,33674463,1,C20orf144,33662327,33665619,5.0
ENSG00000288649,ENSG00000125967,-1,NECAB3,33657087,33674463,1,ACTL10,33666943,33668525,5.0
ENSG00000242372,ENSG00000125998,-1,FAM83C,35285731,35292425,-1,EIF6,35278907,35284985,1.0
ENSG00000132646,ENSG00000101290,1,CDS2,5126879,5197887,-1,PCNA,5114953,5126626,2.0
ENSG00000101290,ENSG00000132646,-1,PCNA,5114953,5126626,1,CDS2,5126879,5197887,2.0
ENSG00000244005,ENSG00000125995,1,ROMO1,35699272,35700984,-1,NFS1,35668052,35699355,2.0
ENSG00000249139,ENSG00000101448,-1,EPPIN,45540626,45547752,-1,EPPIN-WFDC6,45534196,45547662,3.0
ENSG00000101448,ENSG00000249139,-1,EPPIN-WFDC6,45534196,45547662,-1,EPPIN,45540626,45547752,3.0
ENSG00000243543,ENSG00000249139,-1,EPPIN-WFDC6,45534196,45547662,-1,WFDC6,45534196,45539482,6.0
ENSG00000124116,ENSG00000101457,1,DNTTIP1,45791954,45811427,-1,WFDC3,45747944,45791932,2.0
ENSG00000101457,ENSG00000124116,-1,WFDC3,45747944,45791932,1,DNTTIP1,45791954,45811427,2.0
ENSG00000101470,ENSG00000124104,1,SNX21,45833799,45843276,-1,TNNC2,45823214,45833745,2.0
ENSG00000101191,ENSG00000101193,1,GID8,62938147,62948475,-1,DIDO1,62877738,62937952,2.0
ENSG00000125817,ENSG00000101224,1,CDC25B,3786772,3806121,-1,CENPB,3783851,3786740,2.0
ENSG00000087586,ENSG00000101138,1,CSTF1,56392371,56406362,-1,AURKA,56369389,56392337,2.0
ENSG00000101138,ENSG00000087586,-1,AURKA,56369389,56392337,1,CSTF1,56392371,56406362,2.0
ENSG00000124103,ENSG00000022277,1,RTF2,56468585,56519449,1,FAM209A,56517187,56526152,6.0
ENSG00000124103,ENSG00000124091,-1,GCNT7,56491492,56525925,1,FAM209A,56517187,56526152,5.0
ENSG00000101247,ENSG00000089048,-1,ESF1,13714322,13784919,1,NDUFAF5,13785007,13821580,2.0
ENSG00000124217,ENSG00000000419,-1,DPM1,50934867,50959140,1,MOCS3,50958818,50963929,2.0
ENSG00000101343,ENSG00000089101,1,CFAP61,20052514,20360703,-1,CRNKL1,20034368,20056046,5.0
ENSG00000088833,ENSG00000196209,-1,SIRPB2,1470741,1491587,-1,NSFL1C,1442162,1473842,6.0
ENSG00000171222,ENSG00000149646,1,CNBD2,35954564,36030700,-1,SCAND1,35953617,35959472,4.0
ENSG00000101224,ENSG00000125817,-1,CENPB,3783851,3786740,1,CDC25B,3786772,3806121,2.0
ENSG00000124257,ENSG00000064601,1,CTSA,45890144,45898949,-1,NEURL2,45888625,45891208,5.0
ENSG00000089048,ENSG00000101247,1,NDUFAF5,13785007,13821580,-1,ESF1,13714322,13784919,2.0
ENSG00000000419,ENSG00000124217,1,MOCS3,50958818,50963929,-1,DPM1,50934867,50959140,2.0
ENSG00000168634,ENSG00000182931,-1,WFDC10B,45684651,45705019,1,WFDC13,45702038,45708817,5.0
ENSG00000197457,ENSG00000258366,1,RTEL1,63657810,63696253,-1,STMN3,63639705,63657682,2.0
ENSG00000243509,ENSG00000258366,1,RTEL1,63657810,63696253,1,TNFRSF6B,63696652,63698684,1.0
ENSG00000243509,ENSG00000026036,1,RTEL1-TNFRSF6B,63659300,63698684,1,TNFRSF6B,63696652,63698684,6.0
ENSG00000026036,ENSG00000258366,1,RTEL1,63657810,63696253,1,RTEL1-TNFRSF6B,63659300,63698684,6.0
ENSG00000101246,ENSG00000197114,1,ZGPAT,63707465,63736142,-1,ARFRP1,63698642,63708025,2.0
ENSG00000101246,ENSG00000273154,1,,63708864,63739103,-1,ARFRP1,63698642,63708025,2.0
ENSG00000273154,ENSG00000197114,1,ZGPAT,63707465,63736142,1,,63708864,63739103,6.0
ENSG00000273154,ENSG00000101246,-1,ARFRP1,63698642,63708025,1,,63708864,63739103,2.0
ENSG00000203896,ENSG00000197114,1,ZGPAT,63707465,63736142,1,LIME1,63736283,63739103,1.0
ENSG00000203896,ENSG00000273154,1,,63708864,63739103,1,LIME1,63736283,63739103,6.0
ENSG00000273047,ENSG00000273154,1,,63708864,63739103,1,,63738270,63740398,1.0
ENSG00000273047,ENSG00000203896,1,LIME1,63736283,63739103,1,,63738270,63740398,1.0
ENSG00000125520,ENSG00000273154,1,,63708864,63739103,1,SLC2A4RG,63739776,63744050,1.0
ENSG00000125520,ENSG00000203896,1,LIME1,63736283,63739103,1,SLC2A4RG,63739776,63744050,1.0
ENSG00000125520,ENSG00000273047,1,,63738270,63740398,1,SLC2A4RG,63739776,63744050,1.0
ENSG00000197114,ENSG00000101246,-1,ARFRP1,63698642,63708025,1,ZGPAT,63707465,63736142,2.0
ENSG00000241690,ENSG00000258713,1,C20orf141,2814987,2815833,1,,2814968,2818066,3.0
ENSG00000198326,ENSG00000258713,1,C20orf141,2814987,2815833,1,TMEM239,2816302,2820284,1.0
ENSG00000198326,ENSG00000241690,1,,2814968,2818066,1,TMEM239,2816302,2820284,6.0
ENSG00000258713,ENSG00000241690,1,,2814968,2818066,1,C20orf141,2814987,2815833,3.0
ENSG00000132635,ENSG00000215305,1,VPS16,2840703,2866732,-1,PCED1A,2835314,2841190,2.0
ENSG00000215305,ENSG00000132635,-1,PCED1A,2835314,2841190,1,VPS16,2840703,2866732,2.0
ENSG00000125508,ENSG00000125531,1,FNDC11,63547891,63556695,-1,SRMS,63538489,63547749,2.0
ENSG00000149599,ENSG00000131044,1,TTLL9,31870634,31945000,-1,DUSP15,31847637,31870664,2.0
ENSG00000125895,ENSG00000125818,1,PSMF1,1113240,1189415,-1,TMEM74B,1180561,1185415,5.0
ENSG00000124208,ENSG00000240849,-1,PEDS1,50118254,50153734,-1,PEDS1-UBE2V1,50081124,50153637,3.0
ENSG00000240849,ENSG00000124208,-1,PEDS1-UBE2V1,50081124,50153637,-1,PEDS1,50118254,50153734,3.0
ENSG00000244687,ENSG00000124208,-1,PEDS1-UBE2V1,50081124,50153637,-1,UBE2V1,50081124,50115959,6.0
ENSG00000158296,ENSG00000172315,-1,TP53RK,46684365,46689444,-1,SLC13A3,46557823,46684467,1.0
ENSG00000124091,ENSG00000124103,1,FAM209A,56517187,56526152,-1,GCNT7,56491492,56525925,5.0
ENSG00000101084,ENSG00000259399,1,TGIF2-RAB5IF,36574553,36612384,1,RAB5IF,36605779,36612557,6.0
ENSG00000101049,ENSG00000277611,1,,43540171,43569498,1,SGK2,43558968,43588237,6.0
ENSG00000149474,ENSG00000232838,1,PET117,18137863,18143169,1,KAT14,18137228,18188387,3.0
ENSG00000125780,ENSG00000286022,1,,2207328,2341059,1,TGM3,2296001,2341079,6.0
ENSG00000125835,ENSG00000256566,-1,,2467212,2508907,-1,SNRPB,2461634,2470853,6.0
ENSG00000256566,ENSG00000088876,-1,ZNF343,2481817,2524702,-1,,2467212,2508907,6.0
ENSG00000149646,ENSG00000171222,-1,SCAND1,35953617,35959472,1,CNBD2,35954564,36030700,4.0
ENSG00000182931,ENSG00000168634,1,WFDC13,45702038,45708817,-1,WFDC10B,45684651,45705019,5.0
ENSG00000215251,ENSG00000185019,-1,UBOX5,3107573,3160196,-1,FASTKD5,3146519,3159865,3.0
ENSG00000100983,ENSG00000078814,1,MYH7B,34955810,35002437,-1,GSS,34928432,34956027,2.0
ENSG00000124097,ENSG00000124092,-1,CTCFL,57495966,57525652,-1,HMGB1P1,57487959,57495366,1.0
ENSG00000124159,ENSG00000124232,1,RBPJL,45306840,45317824,-1,MATN4,45293445,45308529,5.0
ENSG00000100997,ENSG00000101003,1,GINS1,25391008,25452700,-1,ABHD12,25294742,25390835,2.0
ENSG00000101464,ENSG00000198646,-1,NCOA6,34689097,34825651,-1,PIGU,34560542,34698790,6.0
ENSG00000078804,ENSG00000198646,-1,NCOA6,34689097,34825651,1,TP53INP2,34704339,34713439,5.0
ENSG00000289720,ENSG00000078747,1,ITCH,34363235,34511773,1,,34363271,34540923,3.0
ENSG00000125971,ENSG00000289720,1,,34363271,34540923,1,DYNLRB1,34516395,34540958,6.0
ENSG00000078747,ENSG00000289720,1,,34363271,34540923,1,ITCH,34363235,34511773,3.0
ENSG00000101003,ENSG00000100997,-1,ABHD12,25294742,25390835,1,GINS1,25391008,25452700,2.0
ENSG00000132664,ENSG00000089091,-1,DZANK1,18383367,18467281,1,POLR3F,18466878,18484648,2.0
ENSG00000101473,ENSG00000132801,1,ZSWIM3,45857614,45879122,-1,ACOT8,45841721,45857405,2.0
ENSG00000180383,ENSG00000088320,1,REM1,31475288,31484895,-1,DEFB124,31465471,31476757,5.0
ENSG00000088320,ENSG00000180383,-1,DEFB124,31465471,31476757,1,REM1,31475288,31484895,5.0
ENSG00000089195,ENSG00000125885,1,MCM8,5950652,5998977,-1,TRMT6,5937228,5950558,2.0
ENSG00000089195,ENSG00000286235,1,,5950949,6039856,-1,TRMT6,5937228,5950558,2.0
ENSG00000286235,ENSG00000125885,1,MCM8,5950652,5998977,1,,5950949,6039856,3.0
ENSG00000286235,ENSG00000089195,-1,TRMT6,5937228,5950558,1,,5950949,6039856,2.0
ENSG00000125885,ENSG00000286235,1,,5950949,6039856,1,MCM8,5950652,5998977,3.0
ENSG00000125885,ENSG00000089195,-1,TRMT6,5937228,5950558,1,MCM8,5950652,5998977,2.0
ENSG00000088766,ENSG00000286235,1,,5950949,6039856,1,CRLS1,6006093,6040053,6.0
ENSG00000089091,ENSG00000132664,1,POLR3F,18466878,18484648,-1,DZANK1,18383367,18467281,2.0
ENSG00000101898,ENSG00000101294,1,HM13,31514428,31577923,1,MCTS2,31547379,31548081,6.0
ENSG00000131044,ENSG00000149599,-1,DUSP15,31847637,31870664,1,TTLL9,31870634,31945000,2.0
ENSG00000125522,ENSG00000196132,1,MYT1,64102394,64242253,-1,NPBWR2,64103802,64107565,5.0
ENSG00000171700,ENSG00000125510,1,OPRL1,64080082,64100643,-1,RGS19,64073181,64079988,2.0
ENSG00000171695,ENSG00000125510,1,OPRL1,64080082,64100643,-1,LKAAEAR1,64083376,64084398,5.0
ENSG00000198276,ENSG00000196700,-1,ZNF512B,63956704,63969930,-1,UCKL1,63939829,63956416,1.0
ENSG00000101251,ENSG00000172264,1,MACROD2,13995369,16053197,-1,SEL1L2,13849247,13996443,5.0
ENSG00000125848,ENSG00000172264,1,MACROD2,13995369,16053197,-1,FLRT3,14322985,14337614,5.0
ENSG00000172264,ENSG00000101251,-1,SEL1L2,13849247,13996443,1,MACROD2,13995369,16053197,5.0
ENSG00000101353,ENSG00000118705,1,RPN2,37178410,37241619,-1,MROH8,37101226,37179588,5.0
ENSG00000288000,ENSG00000124193,1,SRSF6,43457893,43466046,1,,43458054,43541881,3.0
ENSG00000118705,ENSG00000101353,-1,MROH8,37101226,37179588,1,RPN2,37178410,37241619,5.0
ENSG00000101346,ENSG00000126003,-1,PLAGL2,32192504,32207743,1,POFUT1,32207855,32238658,2.0
ENSG00000126001,ENSG00000125965,-1,GDF5,35433347,35454746,1,CEP250,35455164,35519280,2.0
ENSG00000064601,ENSG00000124257,-1,NEURL2,45888625,45891208,1,CTSA,45890144,45898949,5.0
ENSG00000053438,ENSG00000166619,-1,BLCAP,37492472,37527931,1,NNAT,37521206,37523690,5.0
ENSG00000125510,ENSG00000171700,-1,RGS19,64073181,64079988,1,OPRL1,64080082,64100643,2.0
ENSG00000131067,ENSG00000131069,1,ACSS2,34872146,34927962,-1,GGT7,34844720,34872856,2.0
ENSG00000131069,ENSG00000131067,-1,GGT7,34844720,34872856,1,ACSS2,34872146,34927962,2.0
ENSG00000078814,ENSG00000100983,-1,GSS,34928432,34956027,1,MYH7B,34955810,35002437,2.0
ENSG00000258366,ENSG00000197457,-1,STMN3,63639705,63657682,1,RTEL1,63657810,63696253,2.0
ENSG00000101407,ENSG00000101413,1,RPRD1B,38033725,38127780,-1,TTI1,37983007,38033461,2.0
ENSG00000101413,ENSG00000101407,-1,TTI1,37983007,38033461,1,RPRD1B,38033725,38127780,2.0
ENSG00000099917,ENSG00000099910,-1,KLHL22,20441519,20495844,1,MED15,20495913,20587632,2.0
ENSG00000277971,ENSG00000099910,-1,KLHL22,20441519,20495844,-1,,20429241,20446620,6.0
ENSG00000198089,ENSG00000185721,1,DRG1,31399604,31530634,1,SFI1,31488688,31618588,6.0
ENSG00000198089,ENSG00000184708,-1,EIF4ENIF1,31436977,31496108,1,SFI1,31488688,31618588,5.0
ENSG00000184708,ENSG00000185721,1,DRG1,31399604,31530634,-1,EIF4ENIF1,31436977,31496108,5.0
ENSG00000184708,ENSG00000198089,1,SFI1,31488688,31618588,-1,EIF4ENIF1,31436977,31496108,5.0
ENSG00000248405,ENSG00000186654,1,PRR5,44668547,44737681,1,PRR5-ARHGAP8,44702233,44862706,6.0
ENSG00000100347,ENSG00000100344,1,PNPLA3,43923792,43964488,1,SAMM50,43955442,44010531,6.0
ENSG00000100106,ENSG00000100101,1,,37686414,37726503,1,TRIOBP,37697048,37776556,6.0
ENSG00000182858,ENSG00000184164,1,CRELD2,49918167,49927540,-1,ALG12,49900229,49918438,2.0
ENSG00000138964,ENSG00000188677,1,PARVB,43999211,44172939,1,PARVG,44172956,44219533,1.0
ENSG00000100124,ENSG00000100129,1,EIF3L,37848868,37889407,-1,ANKRD54,37830855,37849327,2.0
ENSG00000172404,ENSG00000196236,1,XPNPEP3,40857077,40932815,-1,DNAJB7,40859549,40862113,5.0
ENSG00000100380,ENSG00000196236,1,XPNPEP3,40857077,40932815,-1,ST13,40824535,40856639,2.0
ENSG00000196236,ENSG00000100380,-1,ST13,40824535,40856639,1,XPNPEP3,40857077,40932815,2.0
ENSG00000128245,ENSG00000285404,1,,31754899,31956243,1,YWHAH,31944522,31957603,6.0
ENSG00000100104,ENSG00000100099,-1,HPS4,26443107,26483931,1,SRRD,26483877,26494658,2.0
ENSG00000100014,ENSG00000258555,1,SPECC1L-ADORA2A,24270898,24442356,1,SPECC1L,24270817,24417739,3.0
ENSG00000128271,ENSG00000258555,1,SPECC1L-ADORA2A,24270898,24442356,1,ADORA2A,24417879,24442357,6.0
ENSG00000128271,ENSG00000100014,1,SPECC1L,24270817,24417739,1,ADORA2A,24417879,24442357,1.0
ENSG00000258555,ENSG00000100014,1,SPECC1L,24270817,24417739,1,SPECC1L-ADORA2A,24270898,24442356,3.0
ENSG00000100028,ENSG00000286070,1,,24556007,24628987,1,SNRPD3,24555958,24582052,3.0
ENSG00000100028,ENSG00000138867,-1,GUCD1,24540423,24555935,1,SNRPD3,24555958,24582052,2.0
ENSG00000178026,ENSG00000286070,1,,24556007,24628987,-1,LRRC75B,24585620,24593208,5.0
ENSG00000100031,ENSG00000286070,1,,24556007,24628987,1,GGT1,24594811,24629005,6.0
ENSG00000138867,ENSG00000286070,1,,24556007,24628987,-1,GUCD1,24540423,24555935,2.0
ENSG00000138867,ENSG00000100028,1,SNRPD3,24555958,24582052,-1,GUCD1,24540423,24555935,2.0
ENSG00000286070,ENSG00000138867,-1,GUCD1,24540423,24555935,1,,24556007,24628987,2.0
ENSG00000286070,ENSG00000100028,1,SNRPD3,24555958,24582052,1,,24556007,24628987,3.0
ENSG00000284431,ENSG00000239900,1,ADSL,40346461,40390463,1,,40346529,40410054,3.0
ENSG00000100359,ENSG00000239900,1,ADSL,40346461,40390463,1,SGSM3,40370591,40410289,6.0
ENSG00000100359,ENSG00000284431,1,,40346529,40410054,1,SGSM3,40370591,40410289,6.0
ENSG00000239900,ENSG00000284431,1,,40346529,40410054,1,ADSL,40346461,40390463,3.0
ENSG00000133422,ENSG00000253352,1,TUG1,30969245,30979395,-1,MORC2,30925130,30968774,2.0
ENSG00000183628,ENSG00000283809,1,,18906238,18947732,1,DGCR6,18906028,18914238,3.0
ENSG00000100033,ENSG00000283809,1,,18906238,18947732,-1,PRODH,18912777,18936553,5.0
ENSG00000283809,ENSG00000183628,1,DGCR6,18906028,18914238,1,,18906238,18947732,3.0
ENSG00000100246,ENSG00000100242,-1,SUN2,38733290,38794143,-1,DNAL4,38778508,38794198,3.0
ENSG00000244509,ENSG00000284554,1,,39014363,39033276,1,APOBEC3C,39014257,39020352,3.0
ENSG00000243811,ENSG00000284554,1,,39014363,39033276,1,APOBEC3D,39021113,39033277,6.0
ENSG00000243811,ENSG00000244509,1,APOBEC3C,39014257,39020352,1,APOBEC3D,39021113,39033277,1.0
ENSG00000284554,ENSG00000244509,1,APOBEC3C,39014257,39020352,1,,39014363,39033276,3.0
ENSG00000285025,ENSG00000100335,1,MIEF1,39499432,39518132,1,MIURF,39504231,39504443,6.0
ENSG00000131100,ENSG00000099968,1,BCL2L13,17628855,17730855,-1,ATP6V1E1,17592136,17628749,2.0
ENSG00000099968,ENSG00000131100,-1,ATP6V1E1,17592136,17628749,1,BCL2L13,17628855,17730855,2.0
ENSG00000100416,ENSG00000075218,1,GTSE1,46296870,46330810,1,TRMU,46330875,46357340,1.0
ENSG00000184164,ENSG00000182858,-1,ALG12,49900229,49918438,1,CRELD2,49918167,49927540,2.0
ENSG00000188677,ENSG00000100347,1,SAMM50,43955442,44010531,1,PARVB,43999211,44172939,6.0
ENSG00000100410,ENSG00000100412,1,ACO2,41447830,41529273,-1,PHF5A,41459717,41468692,5.0
ENSG00000100418,ENSG00000196419,1,XRCC6,41621163,41664048,-1,DESI1,41598028,41621043,2.0
ENSG00000196419,ENSG00000100418,-1,DESI1,41598028,41621043,1,XRCC6,41621163,41664048,2.0
ENSG00000100209,ENSG00000183765,-1,CHEK2,28687743,28742422,1,HSCB,28742039,28757515,2.0
ENSG00000093010,ENSG00000184470,-1,TXNRD2,19875517,19941820,1,COMT,19941371,19969975,2.0
ENSG00000099889,ENSG00000183597,1,TANGO2,20017014,20067164,-1,ARVCF,19969896,20016823,2.0
ENSG00000183597,ENSG00000099889,-1,ARVCF,19969896,20016823,1,TANGO2,20017014,20067164,2.0
ENSG00000100084,ENSG00000242259,-1,C22orf39,19351368,19447711,-1,HIRA,19330698,19447450,3.0
ENSG00000185608,ENSG00000242259,-1,C22orf39,19351368,19447711,1,MRPL40,19432545,19436075,5.0
ENSG00000185608,ENSG00000100084,-1,HIRA,19330698,19447450,1,MRPL40,19432545,19436075,5.0
ENSG00000070010,ENSG00000093009,1,CDC45,19479457,19520612,-1,UFD1,19449911,19479202,2.0
ENSG00000093009,ENSG00000070010,-1,UFD1,19449911,19479202,1,CDC45,19479457,19520612,2.0
ENSG00000284874,ENSG00000184702,1,SEPTIN5,19714503,19724224,1,,19717220,19724772,6.0
ENSG00000203618,ENSG00000184702,1,SEPTIN5,19714503,19724224,1,GP1BB,19723539,19724771,1.0
ENSG00000203618,ENSG00000284874,1,,19717220,19724772,1,GP1BB,19723539,19724771,6.0
ENSG00000185838,ENSG00000215012,-1,RTL10,19846138,19854896,-1,GNB1L,19783223,19854939,3.0
ENSG00000184470,ENSG00000093010,1,COMT,19941371,19969975,-1,TXNRD2,19875517,19941820,2.0
ENSG00000128159,ENSG00000100429,-1,HDAC10,50245183,50251405,-1,TUBGCP6,50217689,50245023,1.0
ENSG00000128159,ENSG00000188130,-1,MAPK12,50245450,50261716,-1,TUBGCP6,50217689,50245023,1.0
ENSG00000100429,ENSG00000188130,-1,MAPK12,50245450,50261716,-1,HDAC10,50245183,50251405,6.0
ENSG00000242259,ENSG00000100084,-1,HIRA,19330698,19447450,-1,C22orf39,19351368,19447711,3.0
ENSG00000183066,ENSG00000100167,1,SEPTIN3,41969443,41998221,1,WBP2NL,41998725,42058456,1.0
ENSG00000128309,ENSG00000128311,-1,TST,37010859,37020183,1,MPST,37019635,37029821,2.0
ENSG00000128346,ENSG00000100142,1,POLR2F,37952607,38041915,-1,C22orf23,37943050,37953669,5.0
ENSG00000100146,ENSG00000100142,1,POLR2F,37952607,38041915,-1,SOX10,37970686,37987422,5.0
ENSG00000100142,ENSG00000128346,-1,C22orf23,37943050,37953669,1,POLR2F,37952607,38041915,5.0
ENSG00000128298,ENSG00000184381,-1,PLA2G6,38111495,38214778,-1,BAIAP2L2,38084652,38111015,1.0
ENSG00000185022,ENSG00000184381,-1,PLA2G6,38111495,38214778,1,MAFF,38200767,38216507,5.0
ENSG00000099910,ENSG00000099917,1,MED15,20495913,20587632,-1,KLHL22,20441519,20495844,2.0
ENSG00000100263,ENSG00000182944,1,EWSR1,29268009,29300525,-1,RHBDD3,29259872,29268209,2.0
ENSG00000100296,ENSG00000184117,-1,NIPSNAP1,29554808,29581327,-1,THOC5,29505879,29555216,1.0
ENSG00000100319,ENSG00000184076,1,UQCR10,29767369,29770413,-1,ZMAT5,29730956,29767011,2.0
ENSG00000184076,ENSG00000100319,-1,ZMAT5,29730956,29767011,1,UQCR10,29767369,29770413,2.0
ENSG00000239282,ENSG00000248751,-1,,30285238,30299482,-1,CASTOR1,30285117,30289622,6.0
ENSG00000248751,ENSG00000099992,-1,TBC1D10A,30291990,30326947,-1,,30285238,30299482,6.0
ENSG00000099995,ENSG00000187860,1,CCDC157,30356635,30378673,-1,SF3A1,30331988,30356919,2.0
ENSG00000099999,ENSG00000100003,1,SEC14L2,30396941,30425303,-1,RNF215,30368811,30421771,5.0
ENSG00000099999,ENSG00000249590,1,,30409255,30428990,-1,RNF215,30368811,30421771,5.0
ENSG00000249590,ENSG00000100003,1,SEC14L2,30396941,30425303,1,,30409255,30428990,6.0
ENSG00000249590,ENSG00000099999,-1,RNF215,30368811,30421771,1,,30409255,30428990,5.0
ENSG00000242114,ENSG00000100003,1,SEC14L2,30396941,30425303,1,MTFP1,30425623,30429054,1.0
ENSG00000242114,ENSG00000249590,1,,30409255,30428990,1,MTFP1,30425623,30429054,6.0
ENSG00000100003,ENSG00000099999,-1,RNF215,30368811,30421771,1,SEC14L2,30396941,30425303,5.0
ENSG00000100029,ENSG00000185339,1,TCN2,30607003,30627271,-1,PES1,30576625,30607083,2.0
ENSG00000251357,ENSG00000133460,1,SLC2A11,23856703,23886312,1,,23862188,23895223,6.0
ENSG00000240972,ENSG00000251357,1,,23862188,23895223,1,MIF,23894383,23895227,1.0
ENSG00000206203,ENSG00000100056,-1,ESS2,19130279,19144684,1,TSSK2,19131308,19132622,5.0
ENSG00000100075,ENSG00000070371,-1,CLTCL1,19179473,19291719,-1,SLC25A1,19175581,19178739,1.0
ENSG00000183785,ENSG00000288683,1,,18077989,18131720,1,TUBA8,18110100,18146683,6.0
ENSG00000215193,ENSG00000288683,1,,18077989,18131720,1,PEX26,18077923,18105396,3.0
ENSG00000100218,ENSG00000100228,1,RAB36,23145366,23165663,-1,RSPH14,23059415,23145021,2.0
ENSG00000128266,ENSG00000100218,-1,RSPH14,23059415,23145021,1,GNAZ,23070519,23125032,5.0
ENSG00000100228,ENSG00000100218,-1,RSPH14,23059415,23145021,1,RAB36,23145366,23165663,2.0
ENSG00000288683,ENSG00000215193,1,PEX26,18077923,18105396,1,,18077989,18131720,3.0
ENSG00000100116,ENSG00000189060,1,H1-0,37805229,37807432,1,GCAT,37807905,37817176,1.0
ENSG00000100129,ENSG00000100124,-1,ANKRD54,37830855,37849327,1,EIF3L,37848868,37889407,2.0
ENSG00000099937,ENSG00000241973,-1,PI4KA,20707691,20859417,1,SERPIND1,20774113,20787720,5.0
ENSG00000099940,ENSG00000241973,-1,PI4KA,20707691,20859417,1,SNAP29,20859007,20891214,2.0
ENSG00000100258,ENSG00000025770,1,NCAPH2,50508224,50524780,-1,LMF2,50502949,50507702,2.0
ENSG00000025770,ENSG00000100258,-1,LMF2,50502949,50507702,1,NCAPH2,50508224,50524780,2.0
ENSG00000284194,ENSG00000025708,-1,TYMP,50525752,50530032,-1,SCO2,50523568,50526461,1.0
ENSG00000025708,ENSG00000177989,-1,ODF3B,50529710,50532506,-1,TYMP,50525752,50530032,1.0
ENSG00000205560,ENSG00000254413,-1,CHKB-CPT1B,50568869,50582965,-1,CPT1B,50568861,50578465,6.0
ENSG00000205560,ENSG00000100288,-1,CHKB,50578959,50601455,-1,CPT1B,50568861,50578465,1.0
ENSG00000254413,ENSG00000100288,-1,CHKB,50578959,50601455,-1,CHKB-CPT1B,50568869,50582965,6.0
